cell_id,embryo,clone_id,clone_uid,cluster
E4_clone112_2,E4,clone112,E4::clone112,6
E4_clone113_0,E4,clone113,E4::clone113,4
E4_clone113_1,E4,clone113,E4::clone113,5
E4_clone113_2,E4,clone113,E4::clone113,4
E4_clone113_3,E4,clone113,E4::clone113,4
E4_clone113_4,E4,clone113,E4::clone113,4
E4_clone113_5,E4,clone113,E4::clone113,3
E4_clone113_6,E4,clone113,E4::clone113,4
E4_clone113_7,E4,clone113,E4::clone113,0
E4_clone114_0,E4,clone114,E4::clone114,8
E4_clone114_1,E4,clone114,E4::clone114,8
E4_clone114_2,E4,clone114,E4::clone114,6
E4_clone114_3,E4,clone114,E4::clone114,8
E4_clone114_4,E4,clone114,E4::clone114,7
E4_clone115_0,E4,clone115,E4::clone115,3
E4_clone115_1,E4,clone115,E4::clone115,3
E4_clone115_2,E4,clone115,E4::clone115,4
E4_clone115_3,E4,clone115,E4::clone115,3
E4_clone115_4,E4,clone115,E4::clone115,4
E4_clone115_5,E4,clone115,E4::clone115,4
E4_clone115_6,E4,clone115,E4::clone115,5
E4_clone116_0,E4,clone116,E4::clone116,6
E4_clone116_1,E4,clone116,E4::clone116,6
E4_clone116_2,E4,clone116,E4::clone116,8
E4_clone116_3,E4,clone116,E4::clone116,6
E4_clone116_4,E4,clone116,E4::clone116,3
E4_clone116_5,E4,clone116,E4::clone116,3
E4_clone116_6,E4,clone116,E4::clone116,7
E4_clone116_7,E4,clone116,E4::clone116,8
E4_clone116_8,E4,clone116,E4::clone116,6
E4_clone116_9,E4,clone116,E4::clone116,6
E4_clone116_10,E4,clone116,E4::clone116,7
E4_clone117_0,E4,clone117,E4::clone117,2
E4_clone117_1,E4,clone117,E4::clone117,8
E4_clone118_0,E4,clone118,E4::clone118,7
E4_clone118_1,E4,clone118,E4::clone118,8
E4_clone118_2,E4,clone118,E4::clone118,6
E4_clone118_3,E4,clone118,E4::clone118,6
E4_clone118_4,E4,clone118,E4::clone118,7
E4_clone118_5,E4,clone118,E4::clone118,4
E4_clone118_6,E4,clone118,E4::clone118,8
E4_clone118_7,E4,clone118,E4::clone118,7
E4_clone118_8,E4,clone118,E4::clone118,8
E4_clone118_9,E4,clone118,E4::clone118,6
E4_clone118_10,E4,clone118,E4::clone118,6
E4_clone119_0,E4,clone119,E4::clone119,3
E4_clone119_1,E4,clone119,E4::clone119,4
E4_clone119_2,E4,clone119,E4::clone119,4
E4_clone119_3,E4,clone119,E4::clone119,8
E4_clone119_4,E4,clone119,E4::clone119,4
E4_clone119_5,E4,clone119,E4::clone119,3
E4_clone119_6,E4,clone119,E4::clone119,4
E4_clone119_7,E4,clone119,E4::clone119,4
E4_clone119_8,E4,clone119,E4::clone119,3
E4_clone120_0,E4,clone120,E4::clone120,0
E4_clone120_1,E4,clone120,E4::clone120,2
E4_clone120_2,E4,clone120,E4::clone120,0
E4_clone120_3,E4,clone120,E4::clone120,2
E4_clone120_4,E4,clone120,E4::clone120,0
E4_clone120_5,E4,clone120,E4::clone120,2
E4_clone120_6,E4,clone120,E4::clone120,0
E4_clone120_7,E4,clone120,E4::clone120,6
E4_clone121_0,E4,clone121,E4::clone121,2
E4_clone121_1,E4,clone121,E4::clone121,1
E4_clone121_2,E4,clone121,E4::clone121,1
E4_clone121_3,E4,clone121,E4::clone121,1
E4_clone121_4,E4,clone121,E4::clone121,4
E4_clone122_0,E4,clone122,E4::clone122,0
E4_clone122_1,E4,clone122,E4::clone122,2
E4_clone122_2,E4,clone122,E4::clone122,2
E4_clone122_3,E4,clone122,E4::clone122,0
E4_clone122_4,E4,clone122,E4::clone122,2
E4_clone122_5,E4,clone122,E4::clone122,2
E4_clone123_0,E4,clone123,E4::clone123,4
E4_clone123_1,E4,clone123,E4::clone123,4
E4_clone123_2,E4,clone123,E4::clone123,3
E4_clone123_3,E4,clone123,E4::clone123,4
E4_clone123_4,E4,clone123,E4::clone123,3
E4_clone123_5,E4,clone123,E4::clone123,4
E4_clone123_6,E4,clone123,E4::clone123,4
E4_clone123_7,E4,clone123,E4::clone123,4
E4_clone123_8,E4,clone123,E4::clone123,3
E4_clone123_9,E4,clone123,E4::clone123,3
E4_clone123_10,E4,clone123,E4::clone123,4
E4_clone124_0,E4,clone124,E4::clone124,6
E4_clone124_1,E4,clone124,E4::clone124,8
E4_clone124_2,E4,clone124,E4::clone124,6
E4_clone124_3,E4,clone124,E4::clone124,6
E4_clone124_4,E4,clone124,E4::clone124,4
E4_clone124_5,E4,clone124,E4::clone124,7
E4_clone124_6,E4,clone124,E4::clone124,6
E4_clone124_7,E4,clone124,E4::clone124,6
E4_clone124_8,E4,clone124,E4::clone124,8
E4_clone124_9,E4,clone124,E4::clone124,7
E4_clone125_0,E4,clone125,E4::clone125,0
E4_clone125_1,E4,clone125,E4::clone125,2
E4_clone125_2,E4,clone125,E4::clone125,1
E4_clone125_3,E4,clone125,E4::clone125,0
E4_clone125_4,E4,clone125,E4::clone125,2
E4_clone125_5,E4,clone125,E4::clone125,1
E4_clone125_6,E4,clone125,E4::clone125,2
E4_clone126_0,E4,clone126,E4::clone126,0
E4_clone126_1,E4,clone126,E4::clone126,1
E4_clone126_2,E4,clone126,E4::clone126,0
E4_clone127_0,E4,clone127,E4::clone127,6
E4_clone127_1,E4,clone127,E4::clone127,4
E4_clone127_2,E4,clone127,E4::clone127,1
E4_clone127_3,E4,clone127,E4::clone127,2
E4_clone127_4,E4,clone127,E4::clone127,2
E4_clone128_0,E4,clone128,E4::clone128,1
E4_clone128_1,E4,clone128,E4::clone128,1
E4_clone128_2,E4,clone128,E4::clone128,0
E4_clone128_3,E4,clone128,E4::clone128,1
E4_clone128_4,E4,clone128,E4::clone128,4
E4_clone128_5,E4,clone128,E4::clone128,6
E4_clone128_6,E4,clone128,E4::clone128,0
E4_clone128_7,E4,clone128,E4::clone128,1
E4_clone128_8,E4,clone128,E4::clone128,1
E4_clone129_0,E4,clone129,E4::clone129,4
E4_clone129_1,E4,clone129,E4::clone129,3
E4_clone129_2,E4,clone129,E4::clone129,4
E4_clone129_3,E4,clone129,E4::clone129,7
E4_clone129_4,E4,clone129,E4::clone129,4
E4_clone129_5,E4,clone129,E4::clone129,4
E4_clone129_6,E4,clone129,E4::clone129,4
E4_clone129_7,E4,clone129,E4::clone129,4
E4_clone129_8,E4,clone129,E4::clone129,3
E4_clone129_9,E4,clone129,E4::clone129,4
E4_clone130_0,E4,clone130,E4::clone130,6
E4_clone130_1,E4,clone130,E4::clone130,6
E4_clone130_2,E4,clone130,E4::clone130,6
E4_clone130_3,E4,clone130,E4::clone130,8
E4_clone131_0,E4,clone131,E4::clone131,0
E4_clone132_0,E4,clone132,E4::clone132,10
E4_clone132_1,E4,clone132,E4::clone132,3
E4_clone132_2,E4,clone132,E4::clone132,5
E4_clone132_3,E4,clone132,E4::clone132,3
E4_clone132_4,E4,clone132,E4::clone132,4
E4_clone132_5,E4,clone132,E4::clone132,3
E4_clone132_6,E4,clone132,E4::clone132,4
E4_clone133_0,E4,clone133,E4::clone133,4
E4_clone133_1,E4,clone133,E4::clone133,3
E4_clone134_0,E4,clone134,E4::clone134,6
E4_clone134_1,E4,clone134,E4::clone134,7
E4_clone134_2,E4,clone134,E4::clone134,8
E4_clone134_3,E4,clone134,E4::clone134,6
E4_clone134_4,E4,clone134,E4::clone134,8
E4_clone134_5,E4,clone134,E4::clone134,6
E4_clone134_6,E4,clone134,E4::clone134,8
E4_clone134_7,E4,clone134,E4::clone134,6
E4_clone135_0,E4,clone135,E4::clone135,2
E4_clone135_1,E4,clone135,E4::clone135,2
E4_clone135_2,E4,clone135,E4::clone135,4
E4_clone135_3,E4,clone135,E4::clone135,10
E4_clone135_4,E4,clone135,E4::clone135,0
E4_clone135_5,E4,clone135,E4::clone135,1
E4_clone135_6,E4,clone135,E4::clone135,1
E4_clone135_7,E4,clone135,E4::clone135,1
E4_clone135_8,E4,clone135,E4::clone135,1
E4_clone135_9,E4,clone135,E4::clone135,4
E4_clone136_0,E4,clone136,E4::clone136,1
E4_clone137_0,E4,clone137,E4::clone137,4
E4_clone137_1,E4,clone137,E4::clone137,3
E4_clone137_2,E4,clone137,E4::clone137,4
E4_clone137_3,E4,clone137,E4::clone137,4
E4_clone137_4,E4,clone137,E4::clone137,3
E4_clone137_5,E4,clone137,E4::clone137,4
E4_clone137_6,E4,clone137,E4::clone137,3
E4_clone137_7,E4,clone137,E4::clone137,4
E4_clone137_8,E4,clone137,E4::clone137,4
E4_clone138_0,E4,clone138,E4::clone138,0
E4_clone138_1,E4,clone138,E4::clone138,1
E4_clone138_2,E4,clone138,E4::clone138,1
E4_clone138_3,E4,clone138,E4::clone138,1
E4_clone138_4,E4,clone138,E4::clone138,2
E4_clone138_5,E4,clone138,E4::clone138,1
E4_clone138_6,E4,clone138,E4::clone138,0
E4_clone138_7,E4,clone138,E4::clone138,1
E4_clone138_8,E4,clone138,E4::clone138,2
E4_clone138_9,E4,clone138,E4::clone138,4
E4_clone139_0,E4,clone139,E4::clone139,4
E4_clone139_1,E4,clone139,E4::clone139,4
E4_clone139_2,E4,clone139,E4::clone139,4
E4_clone139_3,E4,clone139,E4::clone139,3
E4_clone139_4,E4,clone139,E4::clone139,4
E4_clone139_5,E4,clone139,E4::clone139,4
E4_clone139_6,E4,clone139,E4::clone139,3
E4_clone139_7,E4,clone139,E4::clone139,4
E4_clone139_8,E4,clone139,E4::clone139,4
E4_clone139_9,E4,clone139,E4::clone139,4
E4_clone140_0,E4,clone140,E4::clone140,4
E4_clone140_1,E4,clone140,E4::clone140,3
E4_clone141_0,E4,clone141,E4::clone141,0
E4_clone142_0,E4,clone142,E4::clone142,7
E4_clone142_1,E4,clone142,E4::clone142,6
E4_clone142_2,E4,clone142,E4::clone142,6
E4_clone143_0,E4,clone143,E4::clone143,6
E4_clone144_0,E4,clone144,E4::clone144,0
E4_clone144_1,E4,clone144,E4::clone144,2
E4_clone145_0,E4,clone145,E4::clone145,2
E4_clone145_1,E4,clone145,E4::clone145,1
E4_clone145_2,E4,clone145,E4::clone145,2
E4_clone145_3,E4,clone145,E4::clone145,2
E4_clone145_4,E4,clone145,E4::clone145,2
E4_clone145_5,E4,clone145,E4::clone145,0
E4_clone145_6,E4,clone145,E4::clone145,2
E4_clone145_7,E4,clone145,E4::clone145,10
E4_clone146_0,E4,clone146,E4::clone146,3
E4_clone146_1,E4,clone146,E4::clone146,0
E4_clone146_2,E4,clone146,E4::clone146,2
E4_clone146_3,E4,clone146,E4::clone146,2
E4_clone146_4,E4,clone146,E4::clone146,0
E4_clone146_5,E4,clone146,E4::clone146,2
E4_clone146_6,E4,clone146,E4::clone146,2
E4_clone146_7,E4,clone146,E4::clone146,1
E4_clone146_8,E4,clone146,E4::clone146,4
E4_clone146_9,E4,clone146,E4::clone146,0
E4_clone146_10,E4,clone146,E4::clone146,1
E4_clone147_0,E4,clone147,E4::clone147,6
E4_clone147_1,E4,clone147,E4::clone147,8
E4_clone147_2,E4,clone147,E4::clone147,6
E4_clone148_0,E4,clone148,E4::clone148,2
E4_clone148_1,E4,clone148,E4::clone148,2
E4_clone148_2,E4,clone148,E4::clone148,4
E4_clone148_3,E4,clone148,E4::clone148,10
E4_clone148_4,E4,clone148,E4::clone148,2
E4_clone148_5,E4,clone148,E4::clone148,2
E4_clone148_6,E4,clone148,E4::clone148,2
E4_clone148_7,E4,clone148,E4::clone148,6
E4_clone148_8,E4,clone148,E4::clone148,2
E4_clone148_9,E4,clone148,E4::clone148,5
E4_clone149_0,E4,clone149,E4::clone149,1
E4_clone149_1,E4,clone149,E4::clone149,2
E4_clone149_2,E4,clone149,E4::clone149,1
E4_clone149_3,E4,clone149,E4::clone149,1
E4_clone149_4,E4,clone149,E4::clone149,10
E4_clone149_5,E4,clone149,E4::clone149,1
